4.801664493613998, 3.5444046697764413e-16
4.930123568416221, 2.391272599137086e-16
5.80191490396507, 7.558336510718906e-16
8.917494057953917, 8.323723650013765e-16
11.119211772836849, 8.595472973512642e-16
15.189518783811543, 6.908829845626419e-16
21.219987246823813, 7.234652251795642e-16
25.886554521654205, 6.464197057126558e-16
30.670069766877738, 5.778749720973032e-16
36.1937235446023, 4.649609628331582e-16
46.453378690804676, 3.823704703843902e-16
58.43663133165561, 3.454418542111048e-16
64.79861296511808, 3.1124453916647046e-16
75.71253238749776, 2.9346694547982807e-16
86.97693439880027, 2.774125377587981e-16
96.84464522713253, 2.557652125924311e-16
129.5959785340721, 2.086854515961516e-16
161.22694185379262, 2.0520519255946085e-16
202.5372165552054, 1.928205189067132e-16
